NumberOfFollowings,NumberOfFollowers,NumberOfTweets,LengthOfScreenName,LengthOfDescriptionInUserProfile,BadUser
2000,1446,247,8,23,1
570,235,388,15,0,1
727,174,57,12,105,1
1032,1487,414,14,105,1
819,644,257,8,0,1
113,55,173,15,0,1
904,487,9,6,132,1
434,421,240,14,0,1
284,71,320,14,151,1
234,35,22,7,0,1
677,288,7,15,0,1
2394,8493,3082,12,16,1
1999,1800,253,10,55,1
3973,3830,2090,12,77,1
45185,49397,312,9,71,1
584,204,251,14,37,1
365,119,25,11,0,1
1776,627,1034,14,152,1
432,126,334,13,126,1
635,275,1005,15,0,1
792,61,7,13,14,1
159,18,479,13,103,1
975,318,100,14,99,1
18,4,42,12,0,1
1388,211,333,8,140,1
1747,836,888,15,112,1
506,120,100,12,25,1
169,54,111,9,0,1
6980,6460,194,12,102,1
2001,378,23,15,96,1
169,28,248,12,98,1
927,794,12,9,28,1
2000,1247,237,15,43,1
1318,216,0,10,17,1
382,149,22,11,83,1
17735,16844,1096,12,80,1
1972,1235,1001,10,88,1
1229,198,210,14,0,1
497,288,476,8,12,1
1422,304,24,5,22,1
27993,28356,440,15,158,1
425,159,518,12,73,1
250,3,0,12,0,1
187,18,10,7,102,1
135,45,201,15,0,1
649,217,201,11,90,1
1887,927,1272,11,60,1
12,0,2,9,0,1
304,200,283,7,5,1
2374,2160,413,12,92,1
6716,6253,8299,9,41,1
376,363,95,7,93,1
21,1,2,12,36,1
197,54,201,14,0,1
495,3,5,11,63,1
223,188,1293,14,115,1
586,303,106,11,154,1
2761,4017,9384,6,45,1
5789,5382,294,12,78,1
194,49,1,13,26,1
264,170,112,12,11,1
2001,1209,42,14,0,1
215,150,106,9,46,1
243,180,300,12,37,1
1454,1225,125,13,143,1
134,125,733,7,61,1
22456,20471,22263,11,156,1
1826,486,13,8,28,1
180,10,6,12,0,1
179,13,2,11,52,1
2320,2111,593,12,123,1
2406,2226,256,7,19,1
577,189,76,11,103,1
88,1,0,13,0,1
600,9003,1766,14,49,1
627,271,11,9,156,1
278,67,9,11,0,1
418,7,8,14,28,1
354,121,155,14,82,1
615,281,46,11,0,1
503,32,0,12,0,1
1131,229,2,10,0,1
2001,1249,370,15,92,1
2001,1410,63,14,62,1
20762,19271,3218,6,101,1
1308,213,3,9,0,1
519,24,0,12,0,1
1383,1524,71,10,160,1
489,4,10,15,0,1
1851,514,29,10,0,1
278,42,113,10,0,1
3589,4161,10902,8,158,1
506,642,34,11,54,1
1657,799,12,10,0,1
30669,30119,4878,14,128,1
1860,1411,2711,11,0,1
364,68,1,14,0,1
893,149,0,9,0,1
8193,7633,6084,13,67,1
1886,1837,4930,11,43,1
1933,383,47,15,54,1
1317,556,2683,14,156,1
2800,2545,844,9,157,1
3423,3347,305,10,63,1
4546,4132,681,11,158,1
490,171,149,7,126,1
871,343,1,13,93,1
3526,3341,1060,7,159,1
5528,5860,12166,12,132,1
308,254,1997,8,79,1
225,51,58,9,37,1
21,14,1,10,0,1
522,416,51,11,104,1
1677,1059,1209,10,114,1
1673,2299,1592,8,29,1
1837,1622,2485,15,122,1
1102,263,30134,13,51,1
1537,84,0,8,0,1
388,26,5,10,0,1
1007,713,174,11,0,1
293,98,660,15,140,1
344,823,41,7,68,1
382,299,82,9,39,1
2001,435,57,10,12,1
709,47,777,13,0,1
269,247,5614,8,11,1
281,146,290,12,159,1
1535,377,391,13,54,1
85,62,10,7,139,1
103,9,19,10,0,1
1061,698,126,13,74,1
688,490,28,11,78,1
9074,8807,3000,11,138,1
172,15,82,15,0,1
97,14,19,14,0,1
1444,448,16,15,19,1
200,0,9,5,4,1
293,0,0,15,24,1
179,71,65,10,0,1
141,64,20,8,0,1
253,123,1011,15,27,1
1463,443,81,15,145,1
540,44,29,14,16,1
781,219,14,9,27,1
459,77,6,15,139,1
1,0,1,12,0,1
33,13,54,11,0,1
35,5,60,12,0,1
300,348,1710,13,88,1
294,51,409,15,0,1
363,348,0,7,117,1
345,63,2,12,0,1
1909,1127,18,5,96,1
32,8,56,10,0,1
212,44,210,13,44,1
1530,1096,185,11,145,1
49,38,180,7,25,1
264,62,249,12,135,1
6421,6082,5485,15,142,1
1308,564,59,11,0,1
108,14,21,14,0,1
1648,1530,1229,11,160,1
95,56,20,9,56,1
4113,3735,42,15,137,1
1316,382,156,12,36,1
7264,6824,40,6,14,1
562,10,14,15,120,1
1475,912,54,7,39,1
424,122,31,7,15,1
841,775,59,15,11,1
538,103,37,8,20,1
2286,2242,558,12,0,1
459,107,1342,14,109,1
358,69,18,9,0,1
6777,6161,50,15,80,1
1534,1523,905,9,19,1
1470,1375,199,14,51,1
1232,677,7548,14,0,1
1548,646,59,15,59,1
1507,460,18,15,94,1
4279,4586,614,15,156,1
12119,12069,2452,12,86,1
2000,634,905,9,153,1
483,556,6014,10,77,1
174,89,83,13,15,1
202,149,297,8,37,1
1296,385,0,9,0,1
1999,1316,363,14,45,1
367,304,517,10,0,1
1230,100,21,13,0,1
897,515,576,15,106,1
2346,2797,252,9,35,1
97457,102788,45301,13,152,1
353,340,888,10,125,1
1737,1478,739,12,157,1
652,66,25,13,0,1
379,262,7,13,9,1
499,352,718,12,0,1
2093,1900,76,11,53,1
12,3,10,13,22,1
946,8,0,15,0,1
963,39,0,13,0,1
1480,124,275,15,15,1
3103,2872,3970,11,159,1
880,1001,2,13,47,1
671,275,239,15,116,1
580,131,407,14,0,1
1752,977,4548,12,39,1
1502,217,8,10,121,1
12567,11846,64,13,0,1
522,206,462,8,155,1
1758,1412,10561,13,37,1
198,8,23,15,42,1
215,49,1,15,73,1
497,146,0,8,0,1
6581,6117,295,9,35,1
460,96,87,11,89,1
1024,35,190,10,150,1
762,223,5,13,101,1
8,1,6,12,34,1
7904,9478,1555,14,101,1
1042,694,143,15,142,1
734,592,454,14,39,1
251,275,329,15,0,1
1607,1417,3630,14,53,1
524,273,475,11,111,1
519,27,10,11,19,1
872,170,120,10,36,1
1266,158,172,10,0,1
169,166,690,13,0,1
2217,2015,2978,14,134,1
708,252,6,9,141,1
1385,69,6,15,33,1
150,58,100,8,0,1
936,185,167,14,82,1
1199,689,81,6,105,1
27,1,4,7,29,1
7387,7570,276,8,70,1
289,62,414,12,0,1
208,135,2,15,0,1
391,15,8,15,0,1
9,1,0,11,0,1
218,295,31,12,122,1
1795,1750,498,14,158,1
119,49,175,9,80,1
164,89,226,9,155,1
1787,744,119,12,50,1
322,55,128,15,156,1
120,33,65,13,0,1
103,37,44,12,0,1
150,49,70,15,0,1
298,1422,445,8,44,1
138,32,63,13,0,1
260,178,389,15,29,1
103,34,85,11,4,1
2520,2314,2716,12,75,1
702,184,773,11,0,1
173,0,1,11,0,1
9,1,20,14,41,1
192,23,165,9,95,1
554,51,25,10,74,1
1007,474,6089,11,34,1
239,86,119,13,98,1
128,33,41,11,199,1
639,199,0,13,0,1
307,39,11,8,123,1
34,2,0,11,50,1
14944,13695,8950,5,12,1
244,30,2,12,132,1
54,6,5,14,77,1
177,118,4365,12,77,1
23231,21120,11397,10,29,1
1015,523,543,10,144,1
855,486,2303,7,59,1
9585,8736,6701,9,156,1
403,102,4,7,67,1
368,124,325,15,148,1
17,5,32,11,0,1
23,0,41,8,0,1
418,37,8,9,0,1
593,93,54,14,0,1
1758,131,17,9,94,1
1319,408,291,9,60,1
1573,1125,22,13,115,1
1284,484,58,13,137,1
5042,5049,2573,9,142,1
1140,133,79,12,0,1
1002,347,89,12,92,1
532,226,289,13,26,1
439,191,140,12,52,1
58,0,1,13,9,1
1785,1477,829,9,135,1
3865,3515,459,9,47,1
1567,560,20,15,104,1
504,329,8982,8,32,1
14,1,5,8,0,1
116,1,1,13,0,1
664,71,12,15,101,1
387,35,1,10,100,1
1713,203,209,12,26,1
2029,1848,2725,12,111,1
226,3,6,15,44,1
1124,771,524,12,149,1
2501,2273,10,15,156,1
114,107,10,15,141,1
5813,5537,784,14,114,1
1512,1315,306,9,111,1
1050,156,221,15,155,1
105,0,5,8,0,1
191,150,9,10,120,1
6022,5497,2831,10,82,1
743,358,127,6,0,1
251,60,297,15,0,1
5230,4756,6042,12,32,1
906,231,2,14,0,1
188,117,64,15,70,1
1837,777,55,14,0,1
36,3,47,12,0,1
1998,1793,2044,9,148,1
1242,611,414,15,70,1
16983,15476,2395,9,24,1
312,47,21,14,55,1
643,313,66,6,0,1
912,577,29,14,61,1
732,63,1,6,0,1
400,3,3,13,0,1
50,5,90,15,0,1
168,30,32,9,0,1
1011,382,147,14,6,1
1948,995,37,12,0,1
109,19,84,13,32,1
620,171,2,9,67,1
1380,1013,122,11,146,1
355,159,102,7,0,1
459,281,506,14,0,1
1947,1701,1509,15,111,1
1718,130,123,15,114,1
2000,520,10,7,149,1
1062,317,277,10,144,1
1897,308,3,9,76,1
1406,745,535,9,98,1
167,46,347,10,96,1
228,660,6893,9,0,1
2834,2738,114,14,139,1
2491,2293,2998,7,144,1
464,31,341,10,82,1
62962,1234960,4068,8,138,1
138,12,2,15,0,1
1996,1451,236,14,157,1
487,201,13,10,128,1
1472,1161,1268,14,77,1
1993,888,91,10,0,1
797,435,96,12,0,1
5591,5799,2634,9,96,1
405,15,9,12,0,1
416,424,479,10,0,1
1375,997,206,14,68,1
636,419,48,6,98,1
2092,2574,658,9,40,1
3407,3536,370,9,104,1
1992,533,2575,15,102,1
104,11,16,8,48,1
772,47,0,12,0,1
1755,1365,1602,9,12,1
957,531,63,11,129,1
1735,1404,311,13,63,1
13288,12942,2441,15,125,1
1554,514,30,8,158,1
1618,392,2040,11,0,1
1522,1509,28,14,156,1
5909,5666,1361,7,113,1
354,121,34,13,24,1
417,327,199,15,17,1
1953,826,1,10,0,1
764,387,71,8,109,1
1765,1627,496,11,90,1
1673,1260,14129,15,158,1
1838,1694,234,9,117,1
68,3,3,8,19,1
195,1,0,9,0,1
97,37,803,11,86,1
381,30,3,12,0,1
225,440,1579,14,131,1
196,2,0,10,0,1
1883,1944,53,6,0,1
407,454,10764,9,50,1
568,136,419,12,0,1
446,84,36,10,0,1
199,1,0,10,0,1
1026,981,898,11,68,1
129,64,199,12,0,1
195,56,164,7,86,1
741,122,535,6,0,1
744,107,540,6,0,1
755,109,559,6,0,1
104,27,95,9,0,1
743,113,540,6,0,1
1513,261,247,9,0,1
1116,130,37,14,135,1
1021,818,82,11,78,1
14099,12844,32,8,71,1
1932,2078,29390,12,147,1
1226,110,271,12,52,1
118,35,42,13,0,1
2126,1959,1592,12,137,1
460,47,95361,12,89,1
5835,5420,9,6,38,1
4098,3846,344,13,157,1
45,21,58,11,0,1
879,541,127,12,81,1
310,66,94,10,135,1
253,1,0,10,0,1
351,120,30,15,0,1
1993,633,27,7,67,1
2001,349,19990,15,78,1
1081,671,338,8,0,1
69,18,82,11,0,1
53,5,17,9,0,1
10148,9239,596,14,98,1
2065,1883,999,8,155,1
2000,394,22,11,41,1
4895,4825,11,10,0,1
4379,4474,425,12,85,1
528,320,9,11,91,1
12350,11319,2736,13,71,1
81,29,12,14,42,1
200,2,1,14,0,1
824,115,43,12,0,1
793,411,245,14,0,1
1223,461,99,15,102,1
844,668,47,13,126,1
516,59,21,7,11,1
16784,15259,2426,9,159,1
1317,89,120,12,0,1
303,22,15,12,114,1
554,308,5,14,101,1
186,152,44,13,22,1
19505,18844,3315,11,147,1
2828,2634,2229,9,133,1
2000,634,229,13,0,1
1344,958,48,14,156,1
550,103,3,15,0,1
1244,768,373,11,36,1
286,202,103,14,33,1
1364,822,140,12,137,1
869,355,3531,15,0,1
1949,1432,38,9,40,1
16,3,22,7,0,1
318,102,5,9,0,1
1832,1157,71,14,64,1
1727,467,976,9,23,1
57829,57655,9194,8,114,1
348,32,1218,8,0,1
704,105,5,12,0,1
295,296,4687,12,120,1
1750,1355,160,6,109,1
564,198,221,14,35,1
840,781,1230,10,136,1
612,211,3,15,0,1
903,675,481,7,57,1
34,8,13,11,126,1
998,531,178,10,0,1
1088,251,3,8,0,1
1036,615,275,11,0,1
397,58,0,10,0,1
1624,1578,874,12,0,1
574,485,362,9,21,1
675,117,5,10,0,1
2514,2354,208,12,34,1
1052,789,40,10,40,1
203,66,20,15,51,1
1498,1027,70,15,65,1
999,1635,6,6,35,1
5535,5031,43,12,31,1
1850,684,117,15,113,1
580,37,0,7,0,1
564,60,0,10,0,1
832,787,151,11,46,1
364,467,10707,14,134,1
935,200,6,7,0,1
3183,2894,13,8,0,1
226,345,1547,12,15,1
168,28,42,13,0,1
33285,30260,1522,7,43,1
6275,5705,2987,8,0,1
377,22,0,10,0,1
554,496,663,14,0,1
360,69,11,11,155,1
132,21,30,10,0,1
6080,5527,476,8,26,1
293,14,0,10,0,1
1606,493,5,10,0,1
380,25,0,7,0,1
159,2,3,15,107,1
1369,153,199,12,15,1
766,224,58,8,125,1
3,2,0,10,0,1
4600,4193,7142,14,151,1
852,93,72,15,94,1
347,111,448,15,0,1
409,2,1,11,40,1
94,0,0,7,0,1
1153,159,3,13,0,1
1169,250,3,9,0,1
278,92,419,11,0,1
9452,8601,469,10,77,1
14,1,13,10,25,1
129,4,3,12,67,1
2060,1935,34,10,0,1
1215,750,1834,10,42,1
936,85,3,7,0,1
820,171,2,7,0,1
400,140,100,8,84,1
177,152,1809,6,50,1
643,558,7,13,49,1
1267,250,1312,11,76,1
1626,852,3631,15,0,1
326,7,2900,12,0,1
821,238,5,11,0,1
787,67,344,12,0,1
3,1,2,11,52,1
158,21,2,13,33,1
7,0,7,9,23,1
1891,1527,5,14,24,1
2,0,2,9,0,1
54,9,72,12,0,1
830,242,4,12,0,1
209,12,8,10,103,1
1837,1498,923,10,154,1
812,198,3,10,0,1
144,68,90,13,0,1
48,10,74,12,0,1
408,8,3,9,0,1
7130,6496,3097,9,67,1
154,22,55,12,31,1
140,29,14,15,115,1
73,67,3175,9,0,1
675,562,11,11,56,1
84,15,12,11,83,1
36,11,43,8,0,1
545,115,3,12,0,1
885,88,86,15,80,1
5504,5459,1082,12,91,1
2389,2216,99,14,97,1
1914,1570,294,10,0,1
630,398,1,15,0,1
1025,119,3,13,0,1
705,117,4,7,0,1
1124,193,36,11,0,1
470,417,30,13,149,1
620,554,777,13,149,1
3847,4887,533,9,67,1
750,47,0,8,0,1
255,1707,2238,9,31,1
654,724,121,13,71,1
193,38,208,11,55,1
48,0,0,8,72,1
215,8,2,12,14,1
2388,2327,1464,13,114,1
79,0,3,12,150,1
17,13,12,5,0,1
402,34,0,10,0,1
377,16,0,15,118,1
497,350,181,9,34,1
408,51,0,9,0,1
1764,1699,5045,7,0,1
241,3,2,9,74,1
7249,6847,2418,9,117,1
5568,5148,7369,13,146,1
440,358,295,15,23,1
927,754,432,11,49,1
1998,1359,338,12,0,1
222,121,847,7,11,1
191,107,343,9,5,1
8268,8777,10888,7,155,1
2001,662,27,9,0,1
8947,9740,6779,7,156,1
301,176,108,8,0,1
237,1,1,15,35,1
280,39,73,12,145,1
994,65,15,4,0,1
3387,3415,2588,15,85,1
72,20,88,10,0,1
705,157,433,14,0,1
647,241,60,10,41,1
269,35,70,10,0,1
592,569,2269,13,153,1
536,24,2,10,0,1
229,135,6,9,70,1
1367,970,108,12,40,1
68,26,80,11,0,1
27077,27326,765,11,156,1
443,3,0,15,109,1
2242,4394,201,15,45,1
833,492,120,8,160,1
497,197,979,7,30,1
10873,11578,8149,10,116,1
1822,1785,287,14,90,1
5,2,2,11,0,1
543,398,836,12,0,1
1316,264,15,13,0,1
920,546,482,11,91,1
433,7,5,11,28,1
663,167,5,9,0,1
1398,804,125,12,148,1
1033,415,4,7,0,1
568,17,0,8,0,1
297,170,236,15,64,1
35,24,135,15,87,1
3709,3570,15,12,0,1
1992,1332,132,12,155,1
5542,6224,1604,12,92,1
760,611,25,14,52,1
4001,3637,106,11,108,1
1704,254,287,14,53,1
231,18,0,15,0,1
98,6,60,8,16,1
1997,1693,156,12,22,1
234,38,1084,7,61,1
405,360,344,10,33,1
366,248,876,8,0,1
30,3,12,9,14,1
3217,3149,460,9,50,1
111,3,78,12,45,1
110,10,72,10,31,1
564,66,0,10,0,1
10,3,28,8,22,1
60,11,40,9,140,1
362,98,145,7,0,1
348,24,1,12,0,1
1670,578,2471,15,0,1
357,101,470,15,0,1
1327,587,4,14,31,1
206,98,56,12,0,1
910,186,205,11,68,1
1927,500,2146,15,46,1
1152,487,4,14,0,1
786,68,11,10,0,1
215,101,888,8,16,1
115,11,55,10,113,1
111,4,33,10,18,1
121,6,58,8,17,1
200,42,2219,12,89,1
1561,1192,0,11,109,1
81,29,658,14,62,1
611,436,0,10,0,1
655,326,2354,12,73,1
10,2,29,9,28,1
541,198,24,13,94,1
137,11,46,9,98,1
70,16,18,12,0,1
1889,1460,3941,11,100,1
566,91,5,14,0,1
582,332,5933,9,111,1
973,210,161,11,127,1
1798,325,76,14,0,1
265,221,102,13,9,1
12,9,118,11,0,1
2000,119,874,9,128,1
554,60,178,13,145,1
5847,5779,3848,12,160,1
219,26,0,15,0,1
1943,1465,9,10,158,1
28,4,19,10,0,1
2688,2540,15154,14,157,1
411,397,470,7,0,1
173,10,56,12,45,1
59,22,179,13,76,1
907,43,6,11,25,1
1572,189,866,14,0,1
183,34,34,10,0,1
1646,919,284,13,118,1
1508,1886,1554,13,156,1
449,114,0,9,0,1
10254,9418,5788,9,29,1
325,31,2127,10,0,1
41,2,1,9,0,1
34,2,1,8,0,1
442,78,0,12,0,1
1629,1091,317,12,154,1
153,35,352,10,149,1
359,127,101,14,0,1
3593,3271,1880,10,103,1
492,20,1,11,0,1
366,116,99,11,0,1
203,14,66,11,17,1
131,11,62,12,113,1
1560,1605,98,15,125,1
563,200,129,14,0,1
157,52,0,8,0,1
272,88,0,11,0,1
1032,218,35,13,0,1
7335,6845,1521,11,24,1
206,13,57,12,17,1
314,123,0,9,0,1
650,29,2,8,0,1
203,8,42,9,147,1
143,62,209,15,0,1
1603,242,2,10,100,1
434,23,1,11,0,1
196,8,42,12,121,1
437,84,0,8,0,1
133,50,222,15,0,1
161,9,26,9,66,1
691,83,87,13,102,1
702,64,8,11,21,1
44956,48960,565,11,139,1
259,66,0,13,0,1
72,11,80,10,0,1
239,17,63,10,160,1
227,14,50,8,16,1
51,10,75,11,0,1
264,170,140,15,26,1
135,12,89,15,97,1
2626,2787,1557,6,35,1
1522,1375,2075,6,0,1
1304,877,9,11,21,1
871,811,2496,12,0,1
126,73,119,13,73,1
752,479,2193,13,94,1
1244,218,63,10,0,1
291,273,564,15,58,1
2090,1900,189,13,120,1
247,131,136,13,47,1
467,112,35,12,136,1
728,47,23,10,0,1
508,70,37,11,0,1
1120,370,5942,13,0,1
1779,158,1,9,0,1
1761,235,101,15,0,1
176,77,43,15,148,1
990,474,950,14,0,1
1040,262,1,11,88,1
1599,787,2,12,0,1
985,836,2899,12,66,1
430,357,77,6,71,1
2001,586,35,14,135,1
2001,1643,3517,15,105,1
50,0,0,12,53,1
47,21,32,14,0,1
156,45,1,13,0,1
444,41,57,10,47,1
556,469,55,13,125,1
1411,632,2,14,0,1
7488,6808,2142,6,0,1
425,144,1080,9,45,1
977,82,0,7,0,1
7962,7389,1527,8,31,1
133,40,64,10,0,1
471,22,68,11,74,1
93,1,0,9,0,1
645,281,1169,15,0,1
632,63,19,13,103,1
2175,1984,4214,14,49,1
473,37,56,11,25,1
967,947,249,13,77,1
1100,1228,32,13,48,1
163,0,0,11,109,1
1624,186,77,13,0,1
182,11,1,11,0,1
635,177,514,12,0,1
1895,576,29,7,135,1
471,28,49,10,66,1
1327,494,2,15,0,1
325,10,92,7,33,1
944,471,4,6,18,1
95,11,19,11,0,1
503,28,56,8,28,1
207,10,2,15,0,1
1047,98,2069,13,0,1
8598,8326,1528,7,55,1
527,1547,362,10,14,1
482,51,58,8,59,1
216,141,1939,10,35,1
306,41,300,13,86,1
197,221,163,8,54,1
388,60,49,12,0,1
59,32,155,14,27,1
480,24,41,10,157,1
2349,2135,186,8,0,1
944,987,68,13,25,1
554,42,77,10,64,1
1948,500,150,12,157,1
1902,225,67,14,0,1
624,110,0,9,0,1
284,47,7478,12,0,1
2478,2257,2194,14,41,1
896,90,18,6,47,1
188,109,133,13,0,1
3293,3307,14311,9,136,1
570,35,49,12,42,1
113,12,118,11,0,1
140,55,23,15,0,1
11,1,0,9,0,1
559,45,50,12,70,1
684,295,544,8,28,1
421,367,486,13,0,1
390,377,503,9,0,1
40,7,30,7,22,1
585,47,69,12,158,1
113,2,120,10,0,1
841,576,15,5,0,1
570,81,0,12,42,1
330,61,485,15,0,1
400,61,469,15,0,1
1875,1898,374,12,140,1
3778,3551,106,12,139,1
276,2,0,11,0,1
1535,262,8,7,0,1
990,46,4,13,36,1
700,159,510,11,0,1
273,375,0,15,45,1
2019,1849,2146,12,0,1
2001,1638,290,15,34,1
5331,4855,1787,11,153,1
2386,2243,753,6,152,1
1482,1268,845,15,149,1
877,266,6319,12,0,1
807,421,5,11,113,1
426,241,3209,8,16,1
30,90,49,11,135,1
3595,3410,4186,11,119,1
658,295,2170,8,39,1
663,26,37,15,124,1
91,0,0,13,47,1
1882,2335,8692,11,75,1
1950,1285,76,11,133,1
1884,243,102,9,117,1
1436,1488,2546,11,122,1
1328,165,1,15,0,1
1617,1351,24,15,0,1
779,46,13,12,85,1
1784,1488,46,6,0,1
720,150,4,14,0,1
339,251,155,11,0,1
256,64,24,12,99,1
194,47,64,11,52,1
1007,92,2,7,0,1
389,224,154,7,20,1
7066,7790,1291,13,111,1
255,19,9,14,83,1
2944,2676,1406,15,63,1
1635,352,873,6,68,1
26442,24767,3133,7,126,1
28495,28241,558,11,145,1
346,138,800,11,145,1
994,172,5,11,0,1
51434,53332,1253,11,150,1
996,301,22,12,71,1
225,83,52,8,60,1
408,225,129,13,58,1
3025,2824,523,11,152,1
301,244,294,12,155,1
1480,1522,27,10,37,1
569,33,2,12,0,1
1286,396,32,13,0,1
190,100,73,13,0,1
390,78,310,14,0,1
361,37,10,6,0,1
416,28,1120,14,0,1
134,2,1,15,45,1
221,74,54,12,93,1
49,0,1,15,0,1
151,58,57,10,119,1
394,34,921,10,0,1
1896,1561,128,5,138,1
8,0,1,10,0,1
1595,980,410,14,15,1
187,9,1,13,0,1
184,21,1,13,0,1
1512,1486,862,12,90,1
30,7,34,10,22,1
199,19,1,11,0,1
319,73,472,13,0,1
965,7,0,10,144,1
58,11,20,7,0,1
762,165,518,13,0,1
57,15,25,5,37,1
68,14,31,8,0,1
205,88,79,11,105,1
153,76,70,8,82,1
376,247,550,15,0,1
161,367,254,12,118,1
252,43,47,8,45,1
786,236,6,7,0,1
1380,515,16,7,63,1
281,85,53,12,34,1
285,59,54,9,30,1
209,77,49,11,68,1
292,82,78,10,8,1
813,57,183,13,0,1
335,82,53,8,153,1
699,224,75,14,43,1
1690,733,50,12,84,1
464,502,3069,6,69,1
338,36,1,11,0,1
748,654,1305,14,65,1
333,34,51,14,93,1
337,56,62,8,34,1
574,206,56,9,64,1
1895,1705,111,14,135,1
874,84,7,9,8,1
2001,1328,896,11,157,1
70,5,95,9,0,1
74,30,16,13,0,1
1468,1216,159,14,90,1
1057,245,18,15,96,1
129,1,1,15,0,1
442,30,1,6,99,1
1041,140,17,14,88,1
2001,1312,45,15,115,1
243,89,324,14,40,1
29956,28281,12893,13,123,1
45934,42449,351,9,139,1
577,233,18,15,48,1
1818,346,22,13,0,1
199,28,11,14,144,1
480,61,54,12,138,1
1439,1366,210,15,151,1
422,14,13,9,88,1
474,83,63,13,116,1
97,19,86,14,54,1
459,93,56,10,20,1
417,111,59,10,80,1
400,81,70,13,46,1
1681,5061,94,8,26,1
1296,669,139,6,28,1
1873,184,34,12,142,1
1933,1161,199,12,83,1
32328,33977,20755,13,158,1
2001,544,0,12,0,1
65,3,102,8,85,1
6,2,86,9,0,1
888,102,57,10,89,1
130,30,121,13,0,1
156,37,127,9,0,1
695,218,0,8,0,1
213,109,59,12,64,1
1534,711,179,9,66,1
234,8,5,12,0,1
783,404,200,9,0,1
452,86,49,9,100,1
1415,1344,364,10,96,1
87,97,53,8,30,1
396,79,57,11,51,1
116,17,25,9,0,1
574,334,256,7,109,1
4332,3939,782,12,102,1
209,88,67,12,120,1
603,67,12,13,96,1
582,385,476,15,0,1
1537,220,630,15,79,1
481,344,14,11,48,1
86,68,55,12,36,1
586,211,0,12,0,1
500,100,76,12,36,1
438,97,50,8,138,1
191,11,0,13,0,1
72,69,52,13,111,1
2596,2587,12,7,87,1
76,2,3,12,79,1
524,83,66,13,34,1
1145,154,382,7,86,1
1439,161,59,9,0,1
495,104,61,13,17,1
21972,63059,2810,7,100,1
399,31,1,15,0,1
600,90,56,11,1,1
467,105,0,11,0,1
180,81,62,10,152,1
447,85,0,6,0,1
4916,4798,970,13,159,1
636,101,63,9,74,1
933,159,66,14,135,1
386,70,562,13,0,1
109,117,66,11,23,1
6005,7244,1169,15,160,1
205,80,3065,10,18,1
485,28,3,14,0,1
583,114,50,11,18,1
53,12,21,10,0,1
734,279,0,15,0,1
247,158,84,12,110,1
13033,11858,1793,9,92,1
1689,1581,937,15,115,1
6405,5823,5205,14,55,1
8266,7514,3199,12,152,1
850,87,6,14,147,1
1179,155,24,13,158,1
1170,642,8,15,0,1
6115,6409,6169,9,135,1
1814,1874,54,15,156,1
588,270,25,12,0,1
465,150,1,11,0,1
598,232,4,10,34,1
1209,205,25,10,52,1
186,14,31,11,128,1
520,382,8560,9,103,1
1742,563,69,9,0,1
1558,1430,1869,11,130,1
343,88,4,8,0,1
892,645,66,13,47,1
752,22,10,15,76,1
409,3,1,7,0,1
1909,1402,636,7,0,1
539,212,2234,10,88,1
1501,1365,105,11,0,1
437,135,67,11,10,1
556,414,5,12,0,1
1579,1372,119,15,90,1
2325,2614,8,15,70,1
359,64,323,15,0,1
1731,1768,97,14,135,1
83,7,1,7,69,1
385,14,1,13,0,1
345,97,510,15,0,1
600,79,4,8,0,1
352,17,5,9,90,1
719,207,0,7,0,1
85,1,1,15,0,1
1965,1829,906,14,89,1
1591,1362,24,14,160,1
1677,256,74,6,66,1
1013,91,12,13,89,1
661,350,0,9,0,1
421,261,105,10,69,1
785,189,317,14,0,1
234,1,5,7,0,1
295,1,0,7,23,1
164,15,22,10,148,1
579,246,0,11,0,1
456,95,61,13,105,1
940,677,15,10,128,1
699,609,164,14,132,1
4225,4076,309,11,120,1
438,6,1,14,13,1
475,121,0,6,0,1
594,264,0,10,0,1
6304,6690,502,10,145,1
127,0,0,12,0,1
155,41,119,11,0,1
182,32,144,14,0,1
673,359,31,14,142,1
760,198,525,15,0,1
1639,1368,4955,8,0,1
403,145,60,10,66,1
579,61,826,6,0,1
1565,905,5600,9,10,1
2070,1881,160,13,134,1
439,134,82,12,5,1
939,199,230,12,0,1
710,271,193,13,141,1
844,196,503,13,0,1
170,32,5,12,84,1
816,197,490,12,0,1
82,0,2,12,0,1
799,891,136,11,0,1
435,124,62,11,62,1
466,113,58,8,15,1
408,134,70,12,22,1
590,73,130,10,70,1
397,124,44,11,11,1
2,1,0,11,0,1
536,135,52,8,97,1
430,147,65,10,51,1
457,145,79,13,7,1
1652,852,703,14,144,1
7967,7263,3045,8,94,1
151,146,55,8,97,1
520,20,12,14,122,1
20705,20425,256,15,158,1
757,672,28,12,160,1
1510,119,22,9,128,1
969,285,6,11,53,1
341,94,90,7,154,1
1608,1346,497,14,100,1
3482,3245,2009,15,50,1
1923,895,6774,15,157,1
1213,1166,1523,8,147,1
1425,1570,129,14,119,1
579,74,2,11,0,1
482,423,142,12,160,1
431,53,1,9,0,1
480,14,1,10,0,1
1531,1453,4658,9,98,1
534,28,1,15,0,1
232,6,1,11,0,1
7978,7617,1767,13,160,1
155,22,3,10,199,1
421,29,4,10,104,1
593,54,1,14,43,1
107,96,2127,14,129,1
394,3,1,8,0,1
